Original Index,Title,Location,Organisation Chain,Bid Opening Place,Work Description,Tender Value in ₹,Product Category,Sub category,Pincode,Tender Reference Number,Tender ID,Tender Type,Tender Category,EMD Payable To,EMD Payable At,Awarded Value,Contract Date :,Contract Value :,Unnamed: 18
6986,Construction of guard wall from Ramesh Senapati house towards MCC in W No 5,aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","SE, BhanjanagarIrr. Divn., Bhanjanagar",Construction of guard wall from Ramesh Senapati house towards MCC in W No 5,571637.0,Civil Works - Others,,761111,e-BNID-08/2022-23,2022_CEBMB_82808_38,Open Tender,Works,Nil,Nil,"485,949.00",29-Jan-2023,"INR 485,949",
6985,Improvement of road from Ramesh Senapati house towards MCC in W No 5,aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","SE, BhanjanagarIrr. Divn., Bhanjanagar",Improvement of road from Ramesh Senapati house towards MCC in W No 5,571568.0,Civil Works - Others,,761111,e-BNID-08/2022-23,2022_CEBMB_82808_40,Open Tender,Works,Nil,Nil,"485,890.00",29-Jan-2023,"INR 485,890",
5764,Installation and Energisation of Tikpada III TW LIP under Rasgobindpur Block in Mayurbhanj district.,berhampur_mahisanpur,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Chikiti Irrigation Divn Berhampur","O/o the SE, Chikiti Irrigation Division, Berhampur",Installation and Energisation of Tikpada III TW LIP under Rasgobindpur Block in Mayurbhanj district.,569183.0,Civil Works - Others,,760004,SE-CHID-01/2022-23,2022_CEBMB_77815_9,National Competitive Bid,Works,Nil,Nil,"483,863.00",30-Jan-2023,"INR 483,863",
5890,Installation and energisation of Khaparaput L.I.Project under Baipariguda Block of Koraput District,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RBVN Basin, Berhampur",Installation and energisation of Khaparaput L.I.Project under Baipariguda Block of Koraput District,532000.0,Civil Works - Others,,761126,e-BNID-05/2022-23,2022_CEBMB_79197_1,Open Tender,Works,Nil,Nil,"481,985.00",27-Dec-2022,"INR 481,985",
5875,Installation and energisation of Badalimaliguda I II L.I.Project under Dasmantpur Block of Koraput District,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RBVN Basin, Berhampur",Installation and energisation of Badalimaliguda I II L.I.Project under Dasmantpur Block of Koraput District,530000.0,Civil Works - Others,,761126,e-BNID-05/2022-23,2022_CEBMB_79197_24,Open Tender,Works,Nil,Nil,"480,482.00",30-Dec-2022,"INR 480,482",
5471,Installation and Energisation of Sananachhana IV TW LIP under Suliapada Block in Mayurbhanj district.,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Installation and Energisation of Sananachhana IV TW LIP under Suliapada Block in Mayurbhanj district.,566000.0,Civil Works - Canal,,761126,e- BNID-04/ 2021-22,2021_CEBMB_70513_1,Open Tender,Works,Nil,Nil,"480,431.00",29-Mar-2023,"INR 480,431",
6991,Construction of paver block road from sovarampur main road to Hrushikesh Patra res Srinagar colony in WARD NO_21 under Balasore Municipality,aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","SE, BhanjanagarIrr. Divn., Bhanjanagar",Construction of paver block road from sovarampur main road to Hrushikesh Patra res Srinagar colony in WARD NO_21 under Balasore Municipality,562639.0,Civil Works - Others,,761111,e-BNID-08/2022-23,2022_CEBMB_82808_27,Open Tender,Works,Nil,Nil,"478,299.00",23-Jan-2023,"INR 478,299",
7033,Construction of C.C Road from Kirtan Gadi to Majhigaon Primary School in W.no 01,aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","SE, BhanjanagarIrr. Divn., Bhanjanagar",Construction of C.C Road from Kirtan Gadi to Majhigaon Primary School in W.no.-01,562280.0,Civil Works - Others,,761111,e-BNID-08/2022-23,2022_CEBMB_82808_28,Open Tender,Works,Nil,Nil,"477,994.00",23-Jan-2023,"INR 477,994",
5876,Installation and energisation of Badaguda L.I.Project under Dasmantpur Block of Koraput District,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RBVN Basin, Berhampur",Installation and energisation of Badaguda L.I.Project under Dasmantpur Block of Koraput District,524000.0,Civil Works - Others,,761126,e-BNID-05/2022-23,2022_CEBMB_79197_23,Open Tender,Works,Nil,Nil,"475,708.00",30-Dec-2022,"INR 475,708",
5952,Installation for Revival of Kumbhari L.I.Project under N Patna Block of Koraput District,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RVN Basin, Berhampur",Installation for Revival of Kumbhari L.I.Project under N Patna Block of Koraput District,555000.0,Civil Works - Others,,761126,e- BNID-05/ 2021-22,2021_CEBMB_70921_21,Open Tender,Works,Nil,Nil,"471,610.00",05-Apr-2023,"INR 471,610",
6296,Repair and Restoration of L-32 to Rudupur road for the year 2022-23 in the District of Puri.,gunupur,Municipal Bodies||Gunupur Municipal Council,GUNUPUR,Repair and Restoration of L-32 to Rudupur road for the year 2022-23 in the District of Puri.,469299.0,Civil Works - Others,,765022,GUN-MUN-57/2022-23,2022_ORULB_75675_21,Open Tender,Works,Nil,Nil,"469,299.00",23-Oct-2022,"INR 469,299",
6340,Construction of compound wall at SWC Phulbani,cmc,Municipal Bodies||Cuttack Municipal Corporation,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",Construction of compound wall at SWC Phulbani,550807.0,Civil Works - Others,,753012,MC(CMC)CTC_Div-I_No37/2020-21,2020_ORULB_63526_13,Open Tender,Works,"Municipal Commissioner ,C.M.C",Cuttack,"468,241.03",10-Oct-2022,"INR 468,241",
5951,Installation and energisation of Badapadu L.I.Project under Pottangi Block of Koraput District,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RVN Basin, Berhampur",Installation and energisation of Badapadu L.I.Project under Pottangi Block of Koraput District,550000.0,Civil Works - Others,,761126,e- BNID-05/ 2021-22,2021_CEBMB_70921_22,Open Tender,Works,Nil,Nil,"467,199.00",05-Apr-2023,"INR 467,199",
3785,Revival of MPV 48 II L.I.Project under Kalimela Block of Malkangiri District,cuttack,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK-II,Cuttack,Revival of MPV 48 II L.I.Project under Kalimela Block of Malkangiri District,535725.0,Civil Works - Roads,,753004,01/2022-23,2022_CERWI_78517_1,Open Tender,Works,Nil,Nil,"455,420.00",17-Oct-2022,"INR 455,420",
5924,Installation and energisation of Ghumura - II L.I.Project under Bandhugam Block of Koraput District,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RBVN Basin, Berhampur",Installation and energisation of Ghumura - II L.I.Project under Bandhugam Block of Koraput District,535000.0,Civil Works - Others,,761126,e-BNID-03/2022-23,2022_CEBMB_77896_15,Open Tender,Works,Nil,Nil,"454,772.00",24-Dec-2022,"INR 454,772",
3276,Revival of Kamalapadar IV L.I.Project under Khairput Block of Malkangiri District,kendrapara,CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION-KENDRAPARA,Kendrapara,Revival of Kamalapadar IV L.I.Project under Khairput Block of Malkangiri District,529287.0,Civil Works - Roads,,754212,02 2022-23,2022_CERWI_79329_1,Open Tender,Works,Nil,Nil,"449,947.00",26-Oct-2022,"INR 449,947",
5971,Installation and energisation of Panasapadar L.I.Project under Laxmipur Block of Koraput District,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Installation and energisation of Panasapadar L.I.Project under Laxmipur Block of Koraput District,474000.0,Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_61,Open Tender,Works,Nil,Nil,"449,720.00",13-Mar-2023,"INR 449,720",
6937,"Constn. of 6 Nos. F type Qtrs. at Konark P.S., Puri",jaleswar,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-JALESWAR,"Rural Works Division, Jaleswar",Building Work,525618.0,Civil Works - Roads,,756086,SE/RW/Jls- 04/2022-23,2022_CERWI_83508_26,Open Tender,Works,Nil,Nil,"446,445.00",15-Feb-2023,"INR 525,168",
5902,Installation and energisation of Dengapadar VIII L.I.Project under Boriguma Block of Koraput District,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RBVN Basin, Berhampur",Installation and energisation of Dengapadar VIII L.I.Project under Boriguma Block of Koraput District,522000.0,Civil Works - Others,,761126,e-BNID-04/2022-23,2022_CEBMB_78504_23,Open Tender,Works,Nil,Nil,"443,708.00",26-Dec-2022,"INR 443,708",
6964,"Constn. of 6 Nos. F type Qtrs. at Nandipada PS, Keonjhar",jaleswar,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-JALESWAR,"Rural Works Division, Jaleswar",Building Work,521814.0,Civil Works - Roads,,756086,SE/RW/Jls- 04/2022-23,2022_CERWI_83508_30,Open Tender,Works,Nil,Nil,"443,594.00",16-Feb-2023,"INR 521,814",
7045,Construction Of N.A.C office Extension Building in N.A.C office premises in W.N 06,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Construction Of N.A.C office Extension Building in N.A.C office premises in W.N 06,522000.0,Civil Works - Canal,,761126,e- BNID-04/ 2021-22,2021_CEBMB_70513_7,Open Tender,Works,Nil,Nil,"443,304.00",29-Mar-2023,"INR 443,304",
5468,Installation and Energisation of Tadki I RL LIP under Suliapada Block in Mayurbhanj district.,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Installation and Energisation of Tadki I RL LIP under Suliapada Block in Mayurbhanj district.,522000.0,Civil Works - Others,,761126,e- BNID-04/ 2021-22,2021_CEBMB_70513_4,Open Tender,Works,Nil,Nil,"443,000.00",29-Mar-2023,"INR 443,000",
7011,Construction of Pavour Road from BC Road Sagadia Jena Sahi in W. no.-02,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Construction of Pavour Road from BC Road Sagadia Jena Sahi in W. no.-02,522000.0,Civil Works - Canal,,761126,e-BNID-09/2021-22,2021_CEBMB_72599_6,Open Tender,Works,Nil,Nil,"442,933.00",06-Apr-2023,"INR 442,933",
6216,Repair Renovation and Restoration of NH-224 to Gochhabari road for the year 2022-23,berhampur_k nuagaon,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Chikiti Irrigation Divn Berhampur","O/o the SE, Chikiti Irrigation Division, Berhampur",Road work,519821.0,Civil Works - Others,,760004,SE-CHID-01/2022-23,2022_CEBMB_77815_18,National Competitive Bid,Works,Nil,Nil,"441,900.00",30-Jan-2023,"INR 441,900",
5923,Installation and energisation of B.majhiguda I L.I.Project under Baipariguda Block of Koraput District,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RBVN Basin, Berhampur",Installation and energisation of B.majhiguda I L.I.Project under Baipariguda Block of Koraput District,517000.0,Civil Works - Others,,761126,e-BNID-03/2022-23,2022_CEBMB_77896_2,Open Tender,Works,Nil,Nil,"438,877.00",23-Dec-2022,"INR 438,877",
5899,Installation and energisation of Kamta XII L.I.Project under Boriguma Block of Koraput District,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RBVN Basin, Berhampur",Installation and energisation of Kamta XII L.I.Project under Boriguma Block of Koraput District,636000.0,Civil Works - Others,,761126,e-BNID-04/2022-23,2022_CEBMB_78504_26,Open Tender,Works,Nil,Nil,"436,766.00",26-Dec-2022,"INR 436,766",
5945,Installation and energisation of Pedapadu L.I.Project under Pottangi Block of Koraput District,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RVN Basin, Berhampur",Installation and energisation of Pedapadu L.I.Project under Pottangi Block of Koraput District,550000.0,Civil Works - Others,,761126,e- BNID-05/ 2021-22,2021_CEBMB_70921_8,Open Tender,Works,Nil,Nil,"433,409.00",04-Apr-2023,"INR 433,409",
5877,Installation and energisation of Admanda L.I.Project under Dasmantpur Block of Koraput District,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RBVN Basin, Berhampur",Installation and energisation of Admanda L.I.Project under Dasmantpur Block of Koraput District,495000.0,Civil Works - Others,,761126,e-BNID-05/2022-23,2022_CEBMB_79197_22,Open Tender,Works,Nil,Nil,"431,259.00",30-Dec-2022,"INR 431,259",
6283,Repair and Restoration of JBC Road at 11th Km. to Ikra road for the year 2022-23,nimapara,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada","O.O the S.E., Nimapara Irr Divn. Nimapara",Road Work,499319.0,Civil Works - Canal,Canal,752106,e-PROCUREMENT NOTICE NO 08 OF 2022-23,2023_CELBB_86068_13,Open Tender,Works,Nil,Nil,"424,471.00",12-Apr-2023,"INR 424,471",
7019,Construction of Pavour Road from Sriram Das House to Dasia Bauri Matha at Gajagiri Das Sahi in W. no.-11,aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Construction of Pavour Road from Sriram Das House to Dasia Bauri Matha at Gajagiri Das Sahi in W. no.-11,498879.0,Civil Works - Others,,761111,e- BNID-13/2022-23,2023_CEBMB_86030_20,Open Tender,Works,Nil,Nil,"424,097.00",28-Mar-2023,"INR 424,097",
6969,"Cluster of 1.Constn.of 28 F type qtrs.at UPTTI Campus(Block-1),2.UPTTI Campus(Block-2),3.UPTTI Campus(Block-3),4.UPTTI Campus(Block-4),5.UPTTI Campus(Block-5),6.UPTTI (Block-6),7. UPTTI Campus(Block-7) and 8.UPTTI Campus(Block-8)at DCP Bhubaneswar",bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,498160.0,Civil Works - Others,,761126,e- BNID-13/2022-23,2023_CEBMB_86030_4,Open Tender,Works,Nil,Nil,"423,486.00",25-Mar-2023,"INR 423,486",
6966,"Construction of CHC Building at Agarpada, Bhadrak",bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,498160.0,Civil Works - Others,,761126,e- BNID-13/2022-23,2023_CEBMB_86030_9,Open Tender,Works,Nil,Nil,"423,486.00",26-Mar-2023,"INR 423,486",
7016,"Construction of Cement Concrete Road from Bata Das House to Abhi Das House at Belsara, Bada Baligaon in W. no.-12",bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar","Construction of Cement Concrete Road from Bata Das House to Abhi Das House at Belsara, Bada Baligaon in W. no.-12",498160.0,Civil Works - Others,,761126,e- BNID-13/2022-23,2023_CEBMB_86030_6,Open Tender,Works,Nil,Nil,"423,486.00",25-Mar-2023,"INR 423,486",
6976,"Cluster of 1.Constn. of 1 Nos. E type Qtr. At- Remuna F.S., Balasore, 2.Constn. of 6 Nos. F type Qtr. At-Remuna F.S., Balasore , 3.Constn. of 1 Nos. E type Qtr. At- Bahanaga F.S., Balasore and 4.Constn. of 6 Nos. F type Qtr. At-Bahanaga F.S.,Balasore",bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","SE, BhanjanagarIrr. Divn., Bhanjanagar",Building Work,423160.0,Civil Works - Others,,761126,e-BNID-08/2022-23,2022_CEBMB_82808_9,Open Tender,Works,Nil,Nil,"423,160.00",22-Jan-2023,"INR 423,160",
6971,"Constn. of 4 Nos. E type Qtr. At- Gurandi P.S, Gajapati",aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,496435.0,Civil Works - Others,,761111,e- BNID-13/2022-23,2023_CEBMB_86030_25,Open Tender,Works,Nil,Nil,"422,019.00",28-Mar-2023,"INR 422,019",
6972,"Construction of CHC Building at Sinapalli, Nuapada",aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,495976.0,Civil Works - Others,,761111,e- BNID-13/2022-23,2023_CEBMB_86030_21,Open Tender,Works,Nil,Nil,"421,629.00",28-Mar-2023,"INR 421,629",
7017,Construction of Cement Concrete Road from Ghanashyama Das House towards Chandramani Das House at Kunjakalika in W. no.-12,aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Construction of Cement Concrete Road from Ghanashyama Das House towards Chandramani Das House at Kunjakalika in W. no.-12,495976.0,Civil Works - Others,,761111,e- BNID-13/2022-23,2023_CEBMB_86030_24,Open Tender,Works,Nil,Nil,"421,629.00",28-Mar-2023,"INR 421,629",
7018,Construction of Pavour Road from Babu Sahoo House towards Sasan Village in W. no.-11,aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Construction of Pavour Road from Babu Sahoo House towards Sasan Village in W. no.-11,495976.0,Civil Works - Others,,761111,e- BNID-13/2022-23,2023_CEBMB_86030_22,Open Tender,Works,Nil,Nil,"421,629.00",28-Mar-2023,"INR 421,629",
7023,Construction of Retaining wall from Dhamara Road to Grama Debati at Sanaharipur Puruna Basti in W. no.-08,aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Construction of Retaining wall from Dhamara Road to Grama Debati at Sanaharipur Puruna Basti in W. no.-08,495762.0,Civil Works - Others,,761111,e- BNID-13/2022-23,2023_CEBMB_86030_15,Open Tender,Works,Nil,Nil,"421,448.00",27-Mar-2023,"INR 421,448",
7024,Construction of Retaining wall and Improvement of Road from Ananda Sahoo firm House to Transformer at Paikirapur Village in W. no.-08,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Construction of Retaining wall and Improvement of Road from Ananda Sahoo firm House to Transformer at Paikirapur Village in W. no.-08,494970.0,Civil Works - Others,,761126,e- BNID-13/2022-23,2023_CEBMB_86030_12,Open Tender,Works,Nil,Nil,"420,774.00",27-Mar-2023,"INR 420,774",
1423,Revival of Bhagirathipur RL LIP under Bangriposi Block in Mayurbhanj District,"delta, bbsr-12","CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Prachi Division,Bhubaneswar","S.E, Prachi Division, BBSR",Revival of Bhagirathipur RL LIP under Bangriposi Block in Mayurbhanj District,492996.0,Civil Works - Others,,751012,e-Procurement Notice No.SEPRD-23/2022-23,2023_CELBB_85168_9,Open Tender,Works,Nil,Nil,"419,096.00",04-Mar-2023,"INR 419,096",
7041,Construction Of Market Complex Room At 1st Floor of existing Market complex building in west direction (Left Side) On Vertinary Hospital in W.N-07,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Construction Of Market Complex Room At 1st Floor of existing Market complex building in west direction (Left Side) On Vertinary Hospital in W.N-07,493000.0,Civil Works - Canal,,761126,e-BNID-09/2021-22,2021_CEBMB_72599_4,Open Tender,Works,Nil,Nil,"419,036.00",06-Apr-2023,"INR 419,036",
7020,Improvement of Road from Ratnakar Padhiary House to Nakula Sethy House Near Mini Park in W. no.-11,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Improvement of Road from Ratnakar Padhiary House to Nakula Sethy House Near Mini Park in W. no.-11,492605.0,Civil Works - Others,,761126,e- BNID-13/2022-23,2023_CEBMB_86030_2,Open Tender,Works,Nil,Nil,"418,764.00",25-Mar-2023,"INR 418,764",
6970,"Constn. of 10 Capacity Hospital Ward at Sub-Jail Baliguda, Kandhamal",bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,492605.0,Civil Works - Others,,761126,e- BNID-13/2022-23,2023_CEBMB_86030_3,Open Tender,Works,Nil,Nil,"418,764.00",25-Mar-2023,"INR 418,764",
7025,Construction of Community Center at Mohalik Sahi in Ward no.-03,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Construction of Community Center at Mohalik Sahi in Ward no.-03.,492605.0,Civil Works - Others,,761126,e- BNID-13/2022-23,2023_CEBMB_86030_1,Open Tender,Works,Nil,Nil,"418,764.00",25-Mar-2023,"INR 418,764",
7021,Construction of Cement Concrete Road By-Side of Swargadwar Boundary Wall in W. no.-10,aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Construction of Cement Concrete Road By-Side of Swargadwar Boundary Wall in W. no.-10,491872.0,Civil Works - Others,,761111,e- BNID-13/2022-23,2023_CEBMB_86030_18,Open Tender,Works,Nil,Nil,"418,140.00",28-Mar-2023,"INR 418,140",
6973,"Construction of CHC Building at Bhapur, Nayagarh",aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,491331.0,Civil Works - Others,,761111,e- BNID-13/2022-23,2023_CEBMB_86030_14,Open Tender,Works,Nil,Nil,"417,681.00",27-Mar-2023,"INR 417,681",
7022,Construction of Pavour Road to Kandha Village in W. no 09,aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Construction of Pavour Road to Kandha Village in W. no 09,491194.0,Civil Works - Others,,761111,e- BNID-13/2022-23,2023_CEBMB_86030_17,Open Tender,Works,Nil,Nil,"417,564.00",28-Mar-2023,"INR 417,564",
5806,Installation and Energisation of Jamsole II TW LIP under Morada Block in Mayurbhanj district.,"delta, bbsr-12","CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Prachi Division,Bhubaneswar","S.E, Prachi Division, BBSR",Installation and Energisation of Jamsole II TW LIP under Morada Block in Mayurbhanj district.,484686.0,Civil Works - Others,,751012,e-Procurement Notice No.SEPRD-23/2022-23,2023_CELBB_85168_27,Open Tender,Works,Nil,Nil,"412,031.00",04-Mar-2023,"INR 412,031",
5835,Installation and Energisation of Srirampur Nuasahi TW LIP under Badasahi Block in Mayurbhanj district.,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RBVN Basin, Berhampur",Installation and Energisation of Srirampur Nuasahi TW LIP under Badasahi Block in Mayurbhanj district.,418000.0,Civil Works - Others,,761126,e-BNID-06/2022-23,2022_CEBMB_79650_38,Open Tender,Works,Nil,Nil,"405,888.00",04-Jan-2023,"INR 405,888",
5832,Installation and Energisation of Palasmunduli II TW LIP under Morada Block in Mayurbhanj district.,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RBVN Basin, Berhampur",Installation and Energisation of Palasmunduli II TW LIP under Morada Block in Mayurbhanj district.,417000.0,Civil Works - Others,,761126,e-BNID-06/2022-23,2022_CEBMB_79650_40,Open Tender,Works,Nil,Nil,"404,815.00",04-Jan-2023,"INR 404,815",
5834,Installation and Energisation of Kochilapada III TW LIP under Badasahi Block in Mayurbhanj district.,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RBVN Basin, Berhampur",Installation and Energisation of Kochilapada III TW LIP under Badasahi Block in Mayurbhanj district.,417000.0,Civil Works - Others,,761126,e-BNID-06/2022-23,2022_CEBMB_79650_39,Open Tender,Works,Nil,Nil,"404,815.00",04-Jan-2023,"INR 404,815",
5836,Installation and energisation of Pirinji XI L.I.Project under Kotpad Block of Koraput District,bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o C.E.-B.M, RBVN Basin, Berhampur",Installation and energisation of Pirinji XI L.I.Project under Kotpad Block of Koraput District,475000.0,Civil Works - Others,,761126,e-BNID-06/2022-23,2022_CEBMB_79650_37,Open Tender,Works,Nil,Nil,"404,552.00",03-Jan-2023,"INR 404,552",
